year_month,uf,product,unit,volume,created_at
2017-6,MT,ETANOL HIDRATADO ,m3,51889.52,2022-03-17
2017-6,MS,ETANOL HIDRATADO ,m3,5825.22,2022-03-17
2017-6,RS,ETANOL HIDRATADO ,m3,3806.15,2022-03-17
2017-6,SC,ETANOL HIDRATADO ,m3,4176.63,2022-03-17
2017-6,PR,ETANOL HIDRATADO ,m3,73782.53,2022-03-17
2017-6,SP,ETANOL HIDRATADO ,m3,630408.82,2022-03-17
2017-6,RJ,ETANOL HIDRATADO ,m3,33455.45,2022-03-17
2017-6,ES,ETANOL HIDRATADO ,m3,2059.5,2022-03-17
2017-6,MG,ETANOL HIDRATADO ,m3,102074.76,2022-03-17
2017-6,BA,ETANOL HIDRATADO ,m3,18104.62,2022-03-17
2017-6,SE,ETANOL HIDRATADO ,m3,1253.0,2022-03-17
2017-6,AL,ETANOL HIDRATADO ,m3,2262.5,2022-03-17
2017-6,PE,ETANOL HIDRATADO ,m3,13529.76,2022-03-17
2017-6,PB,ETANOL HIDRATADO ,m3,5122.91,2022-03-17
2017-6,RN,ETANOL HIDRATADO ,m3,3345.5,2022-03-17
2017-6,CE,ETANOL HIDRATADO ,m3,9219.47,2022-03-17
2017-6,PI,ETANOL HIDRATADO ,m3,2577.86,2022-03-17
2017-6,MA,ETANOL HIDRATADO ,m3,1910.5,2022-03-17
2017-6,TO,ETANOL HIDRATADO ,m3,831.95,2022-03-17
2017-6,AP,ETANOL HIDRATADO ,m3,20.0,2022-03-17
2017-6,PA,ETANOL HIDRATADO ,m3,1845.19,2022-03-17
2017-6,RR,ETANOL HIDRATADO ,m3,88.0,2022-03-17
2017-6,AM,ETANOL HIDRATADO ,m3,2059.5,2022-03-17
2017-6,AC,ETANOL HIDRATADO ,m3,399.8,2022-03-17
2017-6,RO,ETANOL HIDRATADO ,m3,589.0,2022-03-17
2017-6,DF,ÓLEO COMBUSTÍVEL ,m3,61.75,2022-03-17
2017-6,GO,ÓLEO COMBUSTÍVEL ,m3,10156.62,2022-03-17
2017-6,MT,ÓLEO COMBUSTÍVEL ,m3,93.54,2022-03-17
2017-6,MS,ÓLEO COMBUSTÍVEL ,m3,2179.52,2022-03-17
2017-6,RS,ÓLEO COMBUSTÍVEL ,m3,7184.44,2022-03-17
2017-6,SC,ÓLEO COMBUSTÍVEL ,m3,5566.01,2022-03-17
2017-6,PR,ÓLEO COMBUSTÍVEL ,m3,13959.47,2022-03-17
2017-6,SP,ÓLEO COMBUSTÍVEL ,m3,18352.01,2022-03-17
2017-6,RJ,ÓLEO COMBUSTÍVEL ,m3,757.37,2022-03-17
2017-6,ES,ÓLEO COMBUSTÍVEL ,m3,3020.73,2022-03-17
2017-6,MG,ÓLEO COMBUSTÍVEL ,m3,12461.12,2022-03-17
2017-6,BA,ÓLEO COMBUSTÍVEL ,m3,14061.54,2022-03-17
2017-6,SE,ÓLEO COMBUSTÍVEL ,m3,46.75,2022-03-17
2017-6,AL,ÓLEO COMBUSTÍVEL ,m3,42.3,2022-03-17
2017-6,PE,ÓLEO COMBUSTÍVEL ,m3,18402.23,2022-03-17
2017-6,PB,ÓLEO COMBUSTÍVEL ,m3,5654.66,2022-03-17
2017-6,RN,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2017-6,CE,ÓLEO COMBUSTÍVEL ,m3,940.76,2022-03-17
2017-6,PI,ÓLEO COMBUSTÍVEL ,m3,38.2,2022-03-17
2017-6,MA,ÓLEO COMBUSTÍVEL ,m3,26631.4,2022-03-17
2017-6,TO,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2017-6,AP,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2017-6,PA,ÓLEO COMBUSTÍVEL ,m3,68554.14,2022-03-17
2017-6,RR,ÓLEO COMBUSTÍVEL ,m3,54.47,2022-03-17
2017-6,AM,ÓLEO COMBUSTÍVEL ,m3,2694.98,2022-03-17
2017-6,AC,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2017-6,RO,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2017-6,DF,ÓLEO DIESEL ,m3,30468.89,2022-03-17
2017-6,GO,ÓLEO DIESEL ,m3,240273.2,2022-03-17
2017-6,MT,ÓLEO DIESEL ,m3,241172.08,2022-03-17
2017-6,MS,ÓLEO DIESEL ,m3,103637.53,2022-03-17
2017-6,RS,ÓLEO DIESEL ,m3,281545.05,2022-03-17
2017-6,SC,ÓLEO DIESEL ,m3,197784.69,2022-03-17
2017-6,PR,ÓLEO DIESEL ,m3,447837.46,2022-03-17
2017-6,SP,ÓLEO DIESEL ,m3,1076520.36,2022-03-17
2017-6,RJ,ÓLEO DIESEL ,m3,193071.85,2022-03-17
2017-6,ES,ÓLEO DIESEL ,m3,84345.73,2022-03-17
2017-6,MG,ÓLEO DIESEL ,m3,597403.66,2022-03-17
2017-6,BA,ÓLEO DIESEL ,m3,252105.53,2022-03-17
2017-6,SE,ÓLEO DIESEL ,m3,24981.52,2022-03-17
2017-6,AL,ÓLEO DIESEL ,m3,24351.39,2022-03-17
2017-6,PE,ÓLEO DIESEL ,m3,101149.24,2022-03-17
2017-6,PB,ÓLEO DIESEL ,m3,36703.76,2022-03-17
2017-6,RN,ÓLEO DIESEL ,m3,36400.59,2022-03-17
2017-6,CE,ÓLEO DIESEL ,m3,83346.14,2022-03-17
2017-6,PI,ÓLEO DIESEL ,m3,44756.21,2022-03-17
2017-6,MA,ÓLEO DIESEL ,m3,110548.54,2022-03-17
2017-6,TO,ÓLEO DIESEL ,m3,77125.75,2022-03-17
2017-6,AP,ÓLEO DIESEL ,m3,9602.12,2022-03-17
2017-6,PA,ÓLEO DIESEL ,m3,188361.47,2022-03-17
2017-6,RR,ÓLEO DIESEL ,m3,7748.52,2022-03-17
2017-6,AM,ÓLEO DIESEL ,m3,102017.13,2022-03-17
2017-6,AC,ÓLEO DIESEL ,m3,13447.86,2022-03-17
2017-6,RO,ÓLEO DIESEL ,m3,70747.34,2022-03-17
2017-6,DF,QUEROSENE DE AVIAÇÃO ,m3,38350.25,2022-03-17
2017-6,GO,QUEROSENE DE AVIAÇÃO ,m3,6267.12,2022-03-17
2017-6,MT,QUEROSENE DE AVIAÇÃO ,m3,4351.51,2022-03-17
2017-6,MS,QUEROSENE DE AVIAÇÃO ,m3,2840.57,2022-03-17
2017-6,RS,QUEROSENE DE AVIAÇÃO ,m3,13842.94,2022-03-17
2017-6,SC,QUEROSENE DE AVIAÇÃO ,m3,7439.48,2022-03-17
2017-6,PR,QUEROSENE DE AVIAÇÃO ,m3,15058.03,2022-03-17
2017-6,SP,QUEROSENE DE AVIAÇÃO ,m3,227724.95,2022-03-17
2017-6,RJ,QUEROSENE DE AVIAÇÃO ,m3,88420.96,2022-03-17
2017-6,ES,QUEROSENE DE AVIAÇÃO ,m3,2561.16,2022-03-17
2017-6,MG,QUEROSENE DE AVIAÇÃO ,m3,21760.83,2022-03-17
2017-6,BA,QUEROSENE DE AVIAÇÃO ,m3,18048.76,2022-03-17
2017-6,SE,QUEROSENE DE AVIAÇÃO ,m3,2176.51,2022-03-17
2017-6,AL,QUEROSENE DE AVIAÇÃO ,m3,3363.93,2022-03-17
2017-6,PE,QUEROSENE DE AVIAÇÃO ,m3,18613.94,2022-03-17
2017-6,PB,QUEROSENE DE AVIAÇÃO ,m3,2938.69,2022-03-17
2017-6,RN,QUEROSENE DE AVIAÇÃO ,m3,6592.41,2022-03-17
2017-6,CE,QUEROSENE DE AVIAÇÃO ,m3,15350.64,2022-03-17
2017-6,PI,QUEROSENE DE AVIAÇÃO ,m3,1902.92,2022-03-17
2017-6,MA,QUEROSENE DE AVIAÇÃO ,m3,3941.92,2022-03-17
2017-6,TO,QUEROSENE DE AVIAÇÃO ,m3,498.98,2022-03-17
2017-6,AP,QUEROSENE DE AVIAÇÃO ,m3,371.29,2022-03-17
2017-6,PA,QUEROSENE DE AVIAÇÃO ,m3,8957.65,2022-03-17
2017-6,RR,QUEROSENE DE AVIAÇÃO ,m3,655.71,2022-03-17
2017-6,AM,QUEROSENE DE AVIAÇÃO ,m3,9866.1,2022-03-17
2017-6,AC,QUEROSENE DE AVIAÇÃO ,m3,873.36,2022-03-17
2017-6,RO,QUEROSENE DE AVIAÇÃO ,m3,2300.59,2022-03-17
2017-6,DF,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,GO,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,MT,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,MS,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,RS,QUEROSENE ILUMINANTE ,m3,59.0,2022-03-17
2017-6,SC,QUEROSENE ILUMINANTE ,m3,67.0,2022-03-17
2017-6,PR,QUEROSENE ILUMINANTE ,m3,19.0,2022-03-17
2017-6,SP,QUEROSENE ILUMINANTE ,m3,15.0,2022-03-17
2017-6,RJ,QUEROSENE ILUMINANTE ,m3,36.13,2022-03-17
2017-6,ES,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,MG,QUEROSENE ILUMINANTE ,m3,105.0,2022-03-17
2017-6,BA,QUEROSENE ILUMINANTE ,m3,28.43,2022-03-17
2017-6,SE,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,AL,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,PE,QUEROSENE ILUMINANTE ,m3,15.0,2022-03-17
2017-6,PB,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,RN,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,CE,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,PI,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,MA,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,TO,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,AP,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,PA,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,RR,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,AM,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,AC,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,RO,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2017-6,DF,GASOLINA DE AVIAÇÃO ,m3,25.0,2022-03-17
2017-6,GO,GASOLINA DE AVIAÇÃO ,m3,330.32,2022-03-17
2017-6,MT,GASOLINA DE AVIAÇÃO ,m3,370.5,2022-03-17
2017-6,MS,GASOLINA DE AVIAÇÃO ,m3,216.66,2022-03-17
2017-6,RS,GASOLINA DE AVIAÇÃO ,m3,189.32,2022-03-17
2017-6,SC,GASOLINA DE AVIAÇÃO ,m3,127.6,2022-03-17
2017-6,PR,GASOLINA DE AVIAÇÃO ,m3,394.56,2022-03-17
2017-6,SP,GASOLINA DE AVIAÇÃO ,m3,816.2,2022-03-17
2017-6,RJ,GASOLINA DE AVIAÇÃO ,m3,90.68,2022-03-17
2017-6,ES,GASOLINA DE AVIAÇÃO ,m3,73.86,2022-03-17
2017-6,MG,GASOLINA DE AVIAÇÃO ,m3,367.24,2022-03-17
2017-6,BA,GASOLINA DE AVIAÇÃO ,m3,170.15,2022-03-17
2017-6,SE,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2017-6,AL,GASOLINA DE AVIAÇÃO ,m3,10.0,2022-03-17
2017-6,PE,GASOLINA DE AVIAÇÃO ,m3,34.6,2022-03-17
2017-6,PB,GASOLINA DE AVIAÇÃO ,m3,25.0,2022-03-17
2017-6,RN,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2017-6,CE,GASOLINA DE AVIAÇÃO ,m3,50.1,2022-03-17
2017-6,PI,GASOLINA DE AVIAÇÃO ,m3,41.02,2022-03-17
2017-6,MA,GASOLINA DE AVIAÇÃO ,m3,46.4,2022-03-17
2017-6,TO,GASOLINA DE AVIAÇÃO ,m3,215.0,2022-03-17
2017-6,AP,GASOLINA DE AVIAÇÃO ,m3,71.0,2022-03-17
2017-6,PA,GASOLINA DE AVIAÇÃO ,m3,262.7,2022-03-17
2017-6,RR,GASOLINA DE AVIAÇÃO ,m3,31.0,2022-03-17
2017-6,AM,GASOLINA DE AVIAÇÃO ,m3,33.0,2022-03-17
2017-6,AC,GASOLINA DE AVIAÇÃO ,m3,45.0,2022-03-17
2017-6,RO,GASOLINA DE AVIAÇÃO ,m3,51.0,2022-03-17
2017-6,DF,GASOLINA C ,m3,112918.8,2022-03-17
2017-6,GO,GASOLINA C ,m3,135248.41,2022-03-17
2017-6,MT,GASOLINA C ,m3,53970.98,2022-03-17
2017-6,MS,GASOLINA C ,m3,64281.85,2022-03-17
2017-6,RS,GASOLINA C ,m3,296672.76,2022-03-17
2017-6,SC,GASOLINA C ,m3,228399.76,2022-03-17
2017-6,PR,GASOLINA C ,m3,269132.21,2022-03-17
2017-6,SP,GASOLINA C ,m3,893889.09,2022-03-17
2017-6,RJ,GASOLINA C ,m3,209028.37,2022-03-17
2017-6,ES,GASOLINA C ,m3,78729.48,2022-03-17
2017-6,MG,GASOLINA C ,m3,401200.76,2022-03-17
2017-6,BA,GASOLINA C ,m3,193932.19,2022-03-17
2017-6,SE,GASOLINA C ,m3,34285.0,2022-03-17
2017-6,AL,GASOLINA C ,m3,36336.0,2022-03-17
2017-6,PE,GASOLINA C ,m3,126042.66,2022-03-17
2017-6,PB,GASOLINA C ,m3,61921.62,2022-03-17
2017-6,RN,GASOLINA C ,m3,56202.9,2022-03-17
2017-6,CE,GASOLINA C ,m3,116637.9,2022-03-17
2017-6,PI,GASOLINA C ,m3,50999.1,2022-03-17
2017-6,MA,GASOLINA C ,m3,80010.77,2022-03-17
2017-6,TO,GASOLINA C ,m3,32651.25,2022-03-17
2017-6,AP,GASOLINA C ,m3,13054.0,2022-03-17
2017-6,PA,GASOLINA C ,m3,98410.18,2022-03-17
2017-6,RR,GASOLINA C ,m3,11493.4,2022-03-17
2017-6,AM,GASOLINA C ,m3,57600.83,2022-03-17
2017-6,AC,GASOLINA C ,m3,11746.0,2022-03-17
2017-6,RO,GASOLINA C ,m3,36529.13,2022-03-17
2018-6,DF,GLP ,m3,17515.86,2022-03-17
2018-6,GO,GLP ,m3,57248.36,2022-03-17
2018-6,MT,GLP ,m3,23393.09,2022-03-17
2018-6,MS,GLP ,m3,18258.88,2022-03-17
2018-6,RS,GLP ,m3,84237.96,2022-03-17
2018-6,SC,GLP ,m3,55573.23,2022-03-17
2018-6,PR,GLP ,m3,94532.76,2022-03-17
2018-6,SP,GLP ,m3,296495.48,2022-03-17
2018-6,RJ,GLP ,m3,85941.37,2022-03-17
2018-6,ES,GLP ,m3,24790.81,2022-03-17
2018-6,MG,GLP ,m3,136239.82,2022-03-17
2018-6,BA,GLP ,m3,83776.53,2022-03-17
2018-6,SE,GLP ,m3,11521.65,2022-03-17
2018-6,AL,GLP ,m3,15593.49,2022-03-17
2018-6,PE,GLP ,m3,59520.14,2022-03-17
2018-6,PB,GLP ,m3,24504.91,2022-03-17
2018-6,RN,GLP ,m3,19003.06,2022-03-17
2018-6,CE,GLP ,m3,46160.54,2022-03-17
2018-6,PI,GLP ,m3,16093.29,2022-03-17
2018-6,MA,GLP ,m3,25276.7,2022-03-17
2018-6,TO,GLP ,m3,7803.85,2022-03-17
2018-6,AP,GLP ,m3,2542.29,2022-03-17
2018-6,PA,GLP ,m3,32945.55,2022-03-17
2018-6,RR,GLP ,m3,2059.36,2022-03-17
2018-6,AM,GLP ,m3,14566.67,2022-03-17
2018-6,AC,GLP ,m3,3078.96,2022-03-17
2018-6,RO,GLP ,m3,8956.6,2022-03-17
2018-6,DF,ETANOL HIDRATADO ,m3,9283.0,2022-03-17
2018-6,GO,ETANOL HIDRATADO ,m3,125459.81,2022-03-17
2018-6,MT,ETANOL HIDRATADO ,m3,65387.45,2022-03-17
2018-6,MS,ETANOL HIDRATADO ,m3,11378.09,2022-03-17
2018-6,RS,ETANOL HIDRATADO ,m3,7846.46,2022-03-17
2018-6,SC,ETANOL HIDRATADO ,m3,9470.65,2022-03-17
2018-6,PR,ETANOL HIDRATADO ,m3,119708.77,2022-03-17
2018-6,SP,ETANOL HIDRATADO ,m3,758688.61,2022-03-17
2018-6,RJ,ETANOL HIDRATADO ,m3,52021.92,2022-03-17
2018-6,ES,ETANOL HIDRATADO ,m3,4526.27,2022-03-17
2018-6,MG,ETANOL HIDRATADO ,m3,194807.82,2022-03-17
2018-6,BA,ETANOL HIDRATADO ,m3,38993.35,2022-03-17
2018-6,SE,ETANOL HIDRATADO ,m3,2439.7,2022-03-17
2018-6,AL,ETANOL HIDRATADO ,m3,4899.91,2022-03-17
2018-6,PE,ETANOL HIDRATADO ,m3,28276.7,2022-03-17
2018-6,PB,ETANOL HIDRATADO ,m3,11186.13,2022-03-17
2018-6,RN,ETANOL HIDRATADO ,m3,8395.95,2022-03-17
2018-6,CE,ETANOL HIDRATADO ,m3,16813.0,2022-03-17
2018-6,PI,ETANOL HIDRATADO ,m3,5374.5,2022-03-17
2018-6,MA,ETANOL HIDRATADO ,m3,3270.3,2022-03-17
2018-6,TO,ETANOL HIDRATADO ,m3,2801.39,2022-03-17
2018-6,AP,ETANOL HIDRATADO ,m3,60.0,2022-03-17
2018-6,PA,ETANOL HIDRATADO ,m3,4265.44,2022-03-17
2018-6,RR,ETANOL HIDRATADO ,m3,213.0,2022-03-17
2018-6,AM,ETANOL HIDRATADO ,m3,6390.0,2022-03-17
2018-6,AC,ETANOL HIDRATADO ,m3,747.6,2022-03-17
2018-6,RO,ETANOL HIDRATADO ,m3,1342.74,2022-03-17
2018-6,DF,ÓLEO COMBUSTÍVEL ,m3,57.1,2022-03-17
2018-6,GO,ÓLEO COMBUSTÍVEL ,m3,6429.75,2022-03-17
2018-6,MT,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2018-6,MS,ÓLEO COMBUSTÍVEL ,m3,1178.97,2022-03-17
2018-6,RS,ÓLEO COMBUSTÍVEL ,m3,6256.26,2022-03-17
2018-6,SC,ÓLEO COMBUSTÍVEL ,m3,3498.7,2022-03-17
2018-6,PR,ÓLEO COMBUSTÍVEL ,m3,14556.93,2022-03-17
2018-6,SP,ÓLEO COMBUSTÍVEL ,m3,18852.42,2022-03-17
2018-6,RJ,ÓLEO COMBUSTÍVEL ,m3,913.98,2022-03-17
2018-6,ES,ÓLEO COMBUSTÍVEL ,m3,1608.29,2022-03-17
2018-6,MG,ÓLEO COMBUSTÍVEL ,m3,14295.68,2022-03-17
2018-6,BA,ÓLEO COMBUSTÍVEL ,m3,10306.47,2022-03-17
2018-6,SE,ÓLEO COMBUSTÍVEL ,m3,101.01,2022-03-17
2018-6,AL,ÓLEO COMBUSTÍVEL ,m3,28.07,2022-03-17
2018-6,PE,ÓLEO COMBUSTÍVEL ,m3,406.79,2022-03-17
2018-6,PB,ÓLEO COMBUSTÍVEL ,m3,1550.04,2022-03-17
2018-6,RN,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2018-6,CE,ÓLEO COMBUSTÍVEL ,m3,816.86,2022-03-17
2018-6,PI,ÓLEO COMBUSTÍVEL ,m3,25.48,2022-03-17
2018-6,MA,ÓLEO COMBUSTÍVEL ,m3,29645.81,2022-03-17
2018-6,TO,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2018-6,AP,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2018-6,PA,ÓLEO COMBUSTÍVEL ,m3,31902.08,2022-03-17
2018-6,RR,ÓLEO COMBUSTÍVEL ,m3,29.25,2022-03-17
2018-6,AM,ÓLEO COMBUSTÍVEL ,m3,2222.2,2022-03-17
2018-6,AC,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2018-6,RO,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2018-6,DF,ÓLEO DIESEL ,m3,30971.0,2022-03-17
2018-6,GO,ÓLEO DIESEL ,m3,247197.51,2022-03-17
2018-6,MT,ÓLEO DIESEL ,m3,262298.3,2022-03-17
2018-6,MS,ÓLEO DIESEL ,m3,119033.11,2022-03-17
2018-6,RS,ÓLEO DIESEL ,m3,303441.42,2022-03-17
2018-6,SC,ÓLEO DIESEL ,m3,227823.55,2022-03-17
2018-6,PR,ÓLEO DIESEL ,m3,490751.67,2022-03-17
2018-6,SP,ÓLEO DIESEL ,m3,1142959.28,2022-03-17
2018-6,RJ,ÓLEO DIESEL ,m3,191419.28,2022-03-17
2018-6,ES,ÓLEO DIESEL ,m3,101670.49,2022-03-17
2018-6,MG,ÓLEO DIESEL ,m3,633523.44,2022-03-17
2018-6,BA,ÓLEO DIESEL ,m3,280150.89,2022-03-17
2018-6,SE,ÓLEO DIESEL ,m3,26904.9,2022-03-17
2018-6,AL,ÓLEO DIESEL ,m3,26837.86,2022-03-17
2018-6,PE,ÓLEO DIESEL ,m3,115785.72,2022-03-17
2018-6,PB,ÓLEO DIESEL ,m3,39990.55,2022-03-17
2018-6,RN,ÓLEO DIESEL ,m3,36815.75,2022-03-17
2018-6,CE,ÓLEO DIESEL ,m3,86794.7,2022-03-17
2018-6,PI,ÓLEO DIESEL ,m3,45933.7,2022-03-17
2018-6,MA,ÓLEO DIESEL ,m3,118196.1,2022-03-17
2018-6,TO,ÓLEO DIESEL ,m3,87903.93,2022-03-17
2018-6,AP,ÓLEO DIESEL ,m3,8299.06,2022-03-17
2018-6,PA,ÓLEO DIESEL ,m3,199196.44,2022-03-17
2018-6,RR,ÓLEO DIESEL ,m3,9958.79,2022-03-17
2018-6,AM,ÓLEO DIESEL ,m3,85200.0,2022-03-17
2018-6,AC,ÓLEO DIESEL ,m3,11808.86,2022-03-17
2018-6,RO,ÓLEO DIESEL ,m3,80886.13,2022-03-17
2018-6,DF,QUEROSENE DE AVIAÇÃO ,m3,42509.97,2022-03-17
2018-6,GO,QUEROSENE DE AVIAÇÃO ,m3,6878.12,2022-03-17
2018-6,MT,QUEROSENE DE AVIAÇÃO ,m3,4817.0,2022-03-17
2018-6,MS,QUEROSENE DE AVIAÇÃO ,m3,2316.99,2022-03-17
2018-6,RS,QUEROSENE DE AVIAÇÃO ,m3,15497.16,2022-03-17
2018-6,SC,QUEROSENE DE AVIAÇÃO ,m3,6669.01,2022-03-17
2018-6,PR,QUEROSENE DE AVIAÇÃO ,m3,14308.28,2022-03-17
2018-6,SP,QUEROSENE DE AVIAÇÃO ,m3,251234.1,2022-03-17
2018-6,RJ,QUEROSENE DE AVIAÇÃO ,m3,86116.43,2022-03-17
2018-6,ES,QUEROSENE DE AVIAÇÃO ,m3,3006.79,2022-03-17
2018-6,MG,QUEROSENE DE AVIAÇÃO ,m3,24676.8,2022-03-17
2018-6,BA,QUEROSENE DE AVIAÇÃO ,m3,20179.92,2022-03-17
2018-6,SE,QUEROSENE DE AVIAÇÃO ,m3,2046.66,2022-03-17
2018-6,AL,QUEROSENE DE AVIAÇÃO ,m3,4240.9,2022-03-17
2018-6,PE,QUEROSENE DE AVIAÇÃO ,m3,25363.15,2022-03-17
2018-6,PB,QUEROSENE DE AVIAÇÃO ,m3,3879.0,2022-03-17
2018-6,RN,QUEROSENE DE AVIAÇÃO ,m3,6526.57,2022-03-17
2018-6,CE,QUEROSENE DE AVIAÇÃO ,m3,17465.12,2022-03-17
2018-6,PI,QUEROSENE DE AVIAÇÃO ,m3,1589.2,2022-03-17
2018-6,MA,QUEROSENE DE AVIAÇÃO ,m3,3790.11,2022-03-17
2018-6,TO,QUEROSENE DE AVIAÇÃO ,m3,477.22,2022-03-17
2018-6,AP,QUEROSENE DE AVIAÇÃO ,m3,558.36,2022-03-17
2018-6,PA,QUEROSENE DE AVIAÇÃO ,m3,10513.23,2022-03-17
2018-6,RR,QUEROSENE DE AVIAÇÃO ,m3,904.53,2022-03-17
2018-6,AM,QUEROSENE DE AVIAÇÃO ,m3,11480.03,2022-03-17
2018-6,AC,QUEROSENE DE AVIAÇÃO ,m3,1080.1,2022-03-17
2018-6,RO,QUEROSENE DE AVIAÇÃO ,m3,2239.22,2022-03-17
2018-6,DF,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,GO,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,MT,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,MS,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,RS,QUEROSENE ILUMINANTE ,m3,63.0,2022-03-17
2018-6,SC,QUEROSENE ILUMINANTE ,m3,185.0,2022-03-17
2018-6,PR,QUEROSENE ILUMINANTE ,m3,10.0,2022-03-17
2018-6,SP,QUEROSENE ILUMINANTE ,m3,25.0,2022-03-17
2018-6,RJ,QUEROSENE ILUMINANTE ,m3,25.51,2022-03-17
2018-6,ES,QUEROSENE ILUMINANTE ,m3,5.0,2022-03-17
2018-6,MG,QUEROSENE ILUMINANTE ,m3,200.0,2022-03-17
2018-6,BA,QUEROSENE ILUMINANTE ,m3,9.2,2022-03-17
2018-6,SE,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,AL,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,PE,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,PB,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,RN,QUEROSENE ILUMINANTE ,m3,4.4,2022-03-17
2018-6,CE,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,PI,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,MA,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,TO,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,AP,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,PA,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,RR,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,AM,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,AC,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,RO,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2018-6,DF,GASOLINA DE AVIAÇÃO ,m3,21.24,2022-03-17
2018-6,GO,GASOLINA DE AVIAÇÃO ,m3,336.16,2022-03-17
2018-6,MT,GASOLINA DE AVIAÇÃO ,m3,523.9,2022-03-17
2018-6,MS,GASOLINA DE AVIAÇÃO ,m3,203.47,2022-03-17
2018-6,RS,GASOLINA DE AVIAÇÃO ,m3,227.03,2022-03-17
2018-6,SC,GASOLINA DE AVIAÇÃO ,m3,149.9,2022-03-17
2018-6,PR,GASOLINA DE AVIAÇÃO ,m3,506.33,2022-03-17
2018-6,SP,GASOLINA DE AVIAÇÃO ,m3,919.32,2022-03-17
2018-6,RJ,GASOLINA DE AVIAÇÃO ,m3,55.0,2022-03-17
2018-6,ES,GASOLINA DE AVIAÇÃO ,m3,83.72,2022-03-17
2018-6,MG,GASOLINA DE AVIAÇÃO ,m3,495.42,2022-03-17
2018-6,BA,GASOLINA DE AVIAÇÃO ,m3,181.52,2022-03-17
2018-6,SE,GASOLINA DE AVIAÇÃO ,m3,0.04,2022-03-17
2018-6,AL,GASOLINA DE AVIAÇÃO ,m3,12.0,2022-03-17
2018-6,PE,GASOLINA DE AVIAÇÃO ,m3,26.34,2022-03-17
2018-6,PB,GASOLINA DE AVIAÇÃO ,m3,35.19,2022-03-17
2018-6,RN,GASOLINA DE AVIAÇÃO ,m3,30.43,2022-03-17
