COMBUSTÍVEL,ANO,REGIÃO,ESTADO,UNIDADE,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,TOTAL
GASOLINA C (m3),2014,REGIÃO SUDESTE,SÃO PAULO,m3,850742.694,855295.043,903148.706,956774.653,942745.104,852595.889,879896.069,913080.028,913585.258,965120.377,845512.827,971289.198,10849785.85
GASOLINA C (m3),2014,REGIÃO SUDESTE,RIO DE JANEIRO,m3,242703.358,231891.235,228146.615,233739.6,236049.57,215986.91,228084.475,237136.712,242544.825,256166.458,233595.732,274967.887,2861013.377
GASOLINA C (m3),2014,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,80106.383,74115.69,74000.9,78147.754,75290.572,72198.356,75713.272,75090.433,79494.015,83841,74112.6,92822.613,934933.588
GASOLINA C (m3),2014,REGIÃO SUDESTE,MINAS GERAIS,m3,402884.514,384143.543,391656.688,423012.55,417784.903,395744.311,416845.211,417258.88,423700.317,448653.42,390555.743,473834.201,4986074.281
GASOLINA C (m3),2014,REGIÃO NORDESTE,BAHIA,m3,185530.334,161048.317,163094.303,176540.825,173618,171858.916,176018.28,175031.824,181471.44,195674.548,169210.252,215920.14,2145017.179
GASOLINA C (m3),2014,REGIÃO NORDESTE,SERGIPE,m3,34045.3,31389.5,31868.5,33760.69,32799.714,31155.506,32451.5,33163.1,34650.056,36639.4,32267.9,38907.3,403098.466
GASOLINA C (m3),2014,REGIÃO NORDESTE,ALAGOAS,m3,38824.908,34006.706,35129.95,37195.713,35692.205,33135.106,36316.5,36131,37521.56,39352.885,35618.5,42687,441612.033
GASOLINA C (m3),2014,REGIÃO NORDESTE,PERNAMBUCO,m3,124858.704,115766.293,121667.873,124858.281,121151.089,115903.99,120564.83,122165.825,127666.115,134682.734,122919.8,145016.25,1497221.784
GASOLINA C (m3),2014,REGIÃO NORDESTE,PARAÍBA,m3,58607.387,51524.967,54525.47,57852.92,56792.477,54851.083,56592.364,56401.87,59275.24,62177.15,55271.327,62397.694,686269.949
GASOLINA C (m3),2014,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,53530.753,50572.5,51373.969,53187.232,55343.789,50103.982,52927.05,54592.5,55774.95,59381.262,52728.5,62829.367,652345.854
GASOLINA C (m3),2014,REGIÃO NORDESTE,CEARÁ,m3,112137,101940.808,102629.37,109988.867,109960.454,104924.574,112925.118,112551.325,116848.884,124003.135,111574,129193.5,1348677.035
GASOLINA C (m3),2014,REGIÃO NORDESTE,PIAUÍ,m3,48035,41494.9,43113.5,46557.44,46175.947,43829,47887.542,47117.895,48674.492,51922.5,47192.49,57209.489,569210.195
GASOLINA C (m3),2014,REGIÃO NORDESTE,MARANHÃO,m3,72626.5,65887.997,68369.03,71607.5,71219.009,68793.125,75313.114,75170.5,76908.5,81821.2,73263.8,86046,887026.275
GASOLINA C (m3),2014,REGIÃO NORTE,TOCANTINS,m3,26834.85,25048.5,26044.151,28404.2,29087.601,28191.83,30733.847,30192.21,31105.1,31641.3,27745,35316.85,350345.439
GASOLINA C (m3),2014,REGIÃO NORTE,AMAPÁ,m3,11951.9,11256.5,11299.3,12294.3,12953.7,11951.9,12920.2,14053.6,14277,14568,12653.4,14237.6,154417.4
GASOLINA C (m3),2014,REGIÃO NORTE,PARÁ,m3,86496.6,79166.301,83320.12,89148.613,88627.901,85315.75,93919.45,93391.5,95280,103380.899,92075.017,108592.2,1098714.351
GASOLINA C (m3),2014,REGIÃO NORTE,RORAIMA,m3,9407.9,8924.3,9677.4,9891.61,10310.6,9177.071,9760.9,10284.6,11589,11483.3,10273.6,12034.8,122815.081
GASOLINA C (m3),2014,REGIÃO NORTE,AMAZONAS,m3,47000.568,46241.02,50478.839,50960.03,52444.024,48735.905,52427.101,54854.825,57080.587,58156.603,51278.596,57695.87,627353.968
GASOLINA C (m3),2014,REGIÃO NORTE,ACRE,m3,10545,9573.5,10616,10992,10982,10869.75,11808,12071,13068.5,13163,11290.5,13172.5,138151.75
GASOLINA C (m3),2014,REGIÃO NORTE,RONDÔNIA,m3,30987.9,29922.2,29750.9,32570.2,33165.68,32252.141,35322.65,35290.698,37690.9,38403.797,32602.3,38988,406947.366
GLP (m3),2015,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,13208.29167,13255.09783,15015.31522,14833.43841,14796.11594,15478.8279,15859.32065,15488.82246,14486.80254,14396.25181,13447.25362,15565.125,175830.663
GLP (m3),2015,REGIÃO CENTRO-OESTE,GOIÁS,m3,42057.3279,42267.23913,47437.44203,44820.69565,45017.97645,46037.15036,47201.75181,46834.07246,43048.65217,43610.46377,41565.16848,45901.37319,535799.3134
GLP (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,16752.16304,15364.48913,21111.97283,17509.63768,16705.5471,17944.62862,19855.23913,17539.98551,17643.58333,17639.73732,16639.12681,17779.74275,212485.8533
GLP (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,13332.60688,13279.40942,14753.55254,14299.85145,14777.41304,15387.50906,17060.21014,15331.46739,14469.48007,14690.31884,13151.71739,14869.2808,175402.817
GLP (m3),2015,REGIÃO SUL,RIO GRANDE DO SUL,m3,62481.11775,57065.9692,70840.03261,69864.41123,70694.2663,79174.12681,82127.61232,74430.71558,72413.9692,74502.60688,67876.3442,67841.69565,849312.8678
GLP (m3),2015,REGIÃO SUL,SANTA CATARINA,m3,41000.44565,39063.63768,45037.4221,43607.63043,43803.1087,46988.65036,49551.66667,45097.70652,45098.21196,47057.36051,42719.90942,44993.43659,534019.1866
GLP (m3),2015,REGIÃO SUL,PARANÁ,m3,68990.38587,67716.78804,81965.55616,71998.91848,76919.3442,83389.12862,87137.14312,81266.06341,78437.59783,77025.78986,74299.17935,75822.42754,924968.3225
GLP (m3),2015,REGIÃO SUDESTE,SÃO PAULO,m3,248478.875,245453.0018,277608.3623,269973.1703,272662.3877,285752.538,301020.0761,284383.0797,277679.6812,266635.971,250686.3931,267856.1558,3248189.692
GLP (m3),2015,REGIÃO SUDESTE,RIO DE JANEIRO,m3,72734.99638,72166.91848,80961.62862,82978.18297,80609.72464,90910.06884,92589.01087,87845.49819,86586.96558,81225.94384,78039.66667,89154.13768,995802.7428
GLP (m3),2015,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,20354.4221,19046.10145,21021.32971,21110.29348,21789.38406,22323.30797,23914.97464,23269.08696,22001.26268,21230.69203,19783.91848,21566.11957,257410.8931
GLP (m3),2015,REGIÃO SUDESTE,MINAS GERAIS,m3,103610.8822,104530.8388,114524.4511,114207.9819,118499.3007,122557.7337,127447.5743,123748.6178,113565.4891,113008.654,107329.6359,119329.8388,1382360.998
GLP (m3),2015,REGIÃO NORDESTE,BAHIA,m3,74182.17935,66766.97645,73548.66486,71253.08696,73424.63587,77008.96558,82315.15399,80273.80978,74717.07065,74038.95652,68868.51087,73257.94928,889655.9601
GLP (m3),2015,REGIÃO NORDESTE,SERGIPE,m3,10744.01993,9768.606884,10727.27717,10420.2192,10240.88225,10849.23551,11615.45833,11427.27355,10918.32065,11073.80616,10092.71558,11242.68659,129120.5018
GLP (m3),2015,REGIÃO NORDESTE,ALAGOAS,m3,14466.76449,13119.50543,14144.87862,13582.06159,13721.92029,14018.37319,15408.35326,14829.31159,14413.70652,14334.40399,13321.20652,15101.3279,170461.8134
GLP (m3),2015,REGIÃO NORDESTE,PERNAMBUCO,m3,47136.8913,42949.86594,48139.29891,45362.52536,45649.16486,48025.94565,51597.26449,49676.5,48037.45109,48255.3587,43951.48188,49231.48007,568013.2283
GLP (m3),2015,REGIÃO NORDESTE,PARAÍBA,m3,20346.10145,18434.3913,20259.51268,19955.60145,19479.83514,20505.46739,22035.19384,21590.4221,20552.93116,20219.87681,18847.77899,20538.56884,242765.6812
GLP (m3),2015,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,17036.78261,15244.51993,16791.15942,16384.61594,16539.65942,16876.25181,18212.17029,17291.27899,16787.35507,17253.69022,16173.49457,17761.5,202352.4783
GLP (m3),2015,REGIÃO NORDESTE,CEARÁ,m3,42784.00181,36587.17029,40981.03986,40437.62319,40034.54348,42070.49819,42762.89493,42347.65036,40378.10688,41064.54348,38480.61957,42046.2192,489974.9112
GLP (m3),2015,REGIÃO NORDESTE,PIAUÍ,m3,14041.14493,12845.17391,14192.93297,13847.00725,13822.9837,14046.28623,14440.42572,14222.05254,13196.48913,13709.19565,12921.36775,13748.72464,165033.7844
GLP (m3),2015,REGIÃO NORDESTE,MARANHÃO,m3,23569.15942,21880.5308,24280.71196,24038.61413,22913.58333,23252.55616,24188.42391,23404.89493,22316.99638,23203.25,21193.96558,23766.65399,278009.3406
GLP (m3),2015,REGIÃO NORTE,TOCANTINS,m3,6812.432971,6447.487319,7258.847826,6977.378623,6500.797101,6874.451087,7052.548913,6647.643116,6507.764493,6341.751812,6216.599638,6897.673913,80535.37681
GLP (m3),2015,REGIÃO NORTE,AMAPÁ,m3,2530.916667,2407.597826,2657.79529,2672.639493,2573.523551,2549.61413,2573.958333,2545.143116,2502.34058,2565.559783,2332.568841,2761.721014,30673.37862
GLP (m3),2015,REGIÃO NORTE,PARÁ,m3,32151.19746,30122.33152,32553.2192,32688.76268,31393.19928,32552.27355,32660.01993,31656.58152,30739.38225,32613.15399,29542.81159,33275.37138,381948.3043
GLP (m3),2015,REGIÃO NORTE,RORAIMA,m3,1708.547101,1673.009058,1790.952899,1769.836957,1866.40942,1845.322464,1885.601449,1862.663043,1797.438406,1790.085145,1746.849638,1931.440217,21668.1558
GLP (m3),2015,REGIÃO NORTE,AMAZONAS,m3,16110.72283,14588.08152,15988.12319,15746.13587,14838.06159,15315.39674,15394.75543,14747.74638,14964.88406,14635.86594,13541.05797,15132.63949,181003.471
GLP (m3),2015,REGIÃO NORTE,ACRE,m3,3144.168478,2937.039855,3131.90942,3061.717391,2915.429348,3075.860507,3224.192029,2887.639493,3107.059783,2984.634058,2883.48913,3233.257246,36586.39674
GLP (m3),2015,REGIÃO NORTE,RONDÔNIA,m3,7303.326087,7057.817029,7807.722826,7632.615942,7371.606884,7398.653986,7923.634058,7442.369565,7555.081522,7256.476449,7074.650362,7916.990942,89740.94565
ETANOL HIDRATADO (m3),2015,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,6929,10463,11875.179,10105.501,9595.8,9274.797,9210,9499.417,9936,10874.5,7219.28,7394.627,112377.101
ETANOL HIDRATADO (m3),2015,REGIÃO CENTRO-OESTE,GOIÁS,m3,88256.86,85465.481,96931.571,100082.046,98205.65,103727.821,110036.536,107797.085,113763.827,122899.802,100770.84,112824.679,1240762.198
ETANOL HIDRATADO (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,50005.071,46576.143,53767.8,56416.34,53812.76,56382.991,60041.635,59531.147,63415.169,69809.881,62995.974,66544.028,699298.939
ETANOL HIDRATADO (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,18372.45,19073.004,19721.35,21254.907,18598.835,17943.75,19092,20083.95,21460.665,22652.9,15845.45,17596.9,231696.161
ETANOL HIDRATADO (m3),2015,REGIÃO SUL,RIO GRANDE DO SUL,m3,12430.46,13711.166,15183.03,12936.532,13485.55,15369.146,14920.192,15373.452,16002.464,15804.657,10257.038,12158.151,167631.838
ETANOL HIDRATADO (m3),2015,REGIÃO SUL,SANTA CATARINA,m3,12602.393,15539.542,16274.002,13315.233,10307.703,11330.76,13140.3,13345.687,13967.75,16117.001,10476.05,10716.115,157132.536
ETANOL HIDRATADO (m3),2015,REGIÃO SUL,PARANÁ,m3,122397.651,120425.888,131485.617,146954.185,136646.538,138192.5,145928.08,148759.04,154512.05,163673.561,133054.741,148401.783,1690431.634
ETANOL HIDRATADO (m3),2015,REGIÃO SUDESTE,SÃO PAULO,m3,711871.221,698570.149,800382.29,805151.337,767400.062,786020.096,797610.834,821787.466,841227.55,884189.793,731859.427,809990.831,9456061.056
ETANOL HIDRATADO (m3),2015,REGIÃO SUDESTE,RIO DE JANEIRO,m3,53956.253,48695.428,56049.246,56687.694,52260.906,52640.108,56140.054,57552.96,58528.971,66537.174,50552.361,54714.004,664315.159
ETANOL HIDRATADO (m3),2015,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,4789.5,5286.786,5193,4848.854,4263.947,4475.584,6165.03,5816.932,5816,6883,4819,5155.571,63513.204
ETANOL HIDRATADO (m3),2015,REGIÃO SUDESTE,MINAS GERAIS,m3,77321.597,82846.37,106232.491,141119.306,144301.952,161693.882,184977.277,186040.768,197828.244,205864.313,147449.867,154262.228,1789938.295
ETANOL HIDRATADO (m3),2015,REGIÃO NORDESTE,BAHIA,m3,28211.635,36679.529,42797.825,42687.818,38598.063,42757.574,43467.969,42325.246,44587.088,51934.25,44583.552,49488.208,508118.757
ETANOL HIDRATADO (m3),2015,REGIÃO NORDESTE,SERGIPE,m3,2486.6,5755.8,4050.6,4169.2,3409.2,3442.199,3314.5,2915.1,2980.7,5656.9,3468.4,3829.1,45478.299
ETANOL HIDRATADO (m3),2015,REGIÃO NORDESTE,ALAGOAS,m3,4090.5,4847,4949,5235,4514.5,4525.5,5246.5,4766.5,4260.5,6238.5,4915.5,5116,58705
ETANOL HIDRATADO (m3),2015,REGIÃO NORDESTE,PERNAMBUCO,m3,13284.2,21395.5,21911.81,19544.237,22145.7,25874.921,24727.619,24313.938,25189.979,30528.865,23239.6,26524.975,278681.344
ETANOL HIDRATADO (m3),2015,REGIÃO NORDESTE,PARAÍBA,m3,8069.24,11102.045,13418.88,12682.87,11782.73,11223.779,10633.4,9809.8,9725.4,11421.136,10137.5,11561.79,131568.57
ETANOL HIDRATADO (m3),2015,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,4045,5484.5,5943.05,5819.661,5497.5,5510.5,5385.05,5357,5316,7502,6081.468,6957.253,68898.982
ETANOL HIDRATADO (m3),2015,REGIÃO NORDESTE,CEARÁ,m3,11744.887,12776.5,14565,14712.762,13913,14046,14618.5,13837.5,14095.823,17208.5,14519.099,16550.253,172587.824
ETANOL HIDRATADO (m3),2015,REGIÃO NORDESTE,PIAUÍ,m3,2540,2995.5,3415.5,2904.5,2973.5,2905,3005.5,3198.5,3352.47,4414.5,3366.5,3325.437,38396.907
ETANOL HIDRATADO (m3),2015,REGIÃO NORDESTE,MARANHÃO,m3,4565.2,4321.8,4903,4792.8,4911.848,4496.8,4741,4640.8,5069,5552.5,4453,4764.67,57212.418
ETANOL HIDRATADO (m3),2015,REGIÃO NORTE,TOCANTINS,m3,3704,4259.9,4542.45,4539.85,4366.8,4662.5,5508.55,4807.8,4897.2,6176.7,4570.8,4655.9,56692.45
ETANOL HIDRATADO (m3),2015,REGIÃO NORTE,AMAPÁ,m3,121,114,113,118,209,212,222,197,275,317,185,110,2193
ETANOL HIDRATADO (m3),2015,REGIÃO NORTE,PARÁ,m3,3297.046,3868.3,4341.5,4193.404,3909,3919.95,3975,4281.5,6650.561,5204.95,4742.7,4581.9,52965.811
ETANOL HIDRATADO (m3),2015,REGIÃO NORTE,RORAIMA,m3,222.2,232.4,304.8,209,201.4,245.8,237.4,217,237.2,314.2,242,239,2902.4
ETANOL HIDRATADO (m3),2015,REGIÃO NORTE,AMAZONAS,m3,4480,5944.68,7268,6776.49,6758.4,6708,6833,6955,7002.26,7894,6378.007,5602.75,78600.587
ETANOL HIDRATADO (m3),2015,REGIÃO NORTE,ACRE,m3,408,339,496,480,458,430,475,443.5,575,1022,1062,1196,7384.5
ETANOL HIDRATADO (m3),2015,REGIÃO NORTE,RONDÔNIA,m3,1712.6,2302.4,2649.435,2234,2179.2,2261.5,2456.6,2402,2422.1,3417.5,2686.4,2470.8,29194.535
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,116.49,110.74,138.62,63.41,44.51,134.51,36.02,72.36,53.78,89.61,68.04,66.9,994.99
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO CENTRO-OESTE,GOIÁS,m3,20414.329,20656.855,20869.76,18962.702,17716.548,16934.435,16931.792,17712.139,19414.676,19535.781,20099.725,20417.803,229666.545
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,188.39,63.43,0,0,0,0,0,0,0,0,0,0,251.82
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,5060.53,5436.38,4941.07,5368.36,4904.17,6500.51,4673.03,4450.62,5816.15,4858.96,4932.78,4285.44,61228
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO SUL,RIO GRANDE DO SUL,m3,7637.815,7167.64,7001.902,11079.86,21775.71,12054.062,12340.142,10618.484,10602.892,9418.272,10160.043,8650.956,128507.778
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO SUL,SANTA CATARINA,m3,4767.44,3510.13,4755.3,4533.721,3960.37,4870.56,4924.577,3534.91,3706.19,5133.58,4556.24,3115.79,51368.808
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO SUL,PARANÁ,m3,7148.046,6933.679,8297.416,8987.548,9785.609,9022.234,7717.094,8659.566,8583.22,9193.834,9962.306,9165.712,103456.264
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO SUDESTE,SÃO PAULO,m3,24547.551,23813.494,27096.374,25366.493,25279.183,21735.52,22498.012,21111.381,22176.004,22748.543,22065.207,24859.12,283296.882
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO SUDESTE,RIO DE JANEIRO,m3,2870.458,1694.147,2974.128,1327.666,2526.314,2344.531,2016.359,1376.872,635.245,1740.179,1136.731,1221.276,21863.906
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,38422.32,39984.409,38550.097,36637.477,35283.096,23057.131,17483.856,14579.317,18498.518,17526.959,19460.565,27826.953,327310.698
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO SUDESTE,MINAS GERAIS,m3,36572.791,32704.358,26696.137,16577.285,15122.972,15578.542,16788.22,17549.065,15272.394,13382.163,13228.493,11380.18,230852.6
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO NORDESTE,BAHIA,m3,68405.715,51394.483,49389.331,37797.42,36752.732,38811.316,32423.344,38969.605,48254.655,47442.171,36980.45,34626.241,521247.463
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO NORDESTE,SERGIPE,m3,110.37,96.39,129.41,104.79,133.94,118.95,107.39,80.78,53.46,93.4,82.66,67.37,1178.91
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO NORDESTE,ALAGOAS,m3,42.73,42.83,56.24,42.98,56.29,56.02,56.7,70.34,70.59,70.75,57.04,42.33,664.84
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO NORDESTE,PERNAMBUCO,m3,37558.692,57862.1,57771.091,41768.31,37152.88,43874.69,31602.35,56665.533,48439.01,40915.576,52516.27,35245.37,541371.872
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO NORDESTE,PARAÍBA,m3,49210.43,45932.35,48087.02,42938.88,41089.73,53462.34,39315.32,32649.63,42075.97,39499.46,42723.04,36155.46,513139.63
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,42.91,42.92,57.2,56.98,54.22,40.48,0,0,0,0,0,0,294.71
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO NORDESTE,CEARÁ,m3,20218.66,20759.73,22605.88,19591.74,14505.24,20567.736,16013.84,13499.56,13715.12,15434.42,6448.88,7524.38,190885.186
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO NORDESTE,PIAUÍ,m3,76.65,90.69,70.08,85.97,115.84,72.76,100.55,98.92,42.74,28.81,29.76,27.98,840.75
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO NORDESTE,MARANHÃO,m3,69785.371,60413.191,66281.207,33278.526,34126.06,57869.961,58995.662,54053.4,49837.749,70676.214,63262.539,69873.372,688453.252
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO NORTE,TOCANTINS,m3,82.14,229.42,129.53,0,143.49,137.01,98.15,0,0,0,238.38,0,1058.12
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO NORTE,AMAPÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO NORTE,PARÁ,m3,74897.379,65310.164,75204.024,72165.34,72377.833,76672.502,79203.008,79511.225,76505.809,79697.305,82829.371,80893.898,915267.858
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO NORTE,RORAIMA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO NORTE,AMAZONAS,m3,19174.657,16183.263,15899.067,13283.218,17510.689,6450.583,4593.514,6819.264,6131.67,2834.253,6639.624,3043.802,118563.604
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO NORTE,ACRE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO COMBUSTÍVEL (m3),2015,REGIÃO NORTE,RONDÔNIA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (m3),2015,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,35430.27317,31957.2,37278.56827,36476.001,36793.025,36909.332,39649.8075,39247.65555,40078.25493,40605.23934,35006.26756,37022.52331,446454.1476
ÓLEO DIESEL (m3),2015,REGIÃO CENTRO-OESTE,GOIÁS,m3,238474.2181,231847.17,259863.7564,254341.733,244353.23,265006.211,271956.1478,246965.4928,234827.6446,250815.6707,213842.4917,190334.2775,2902628.044
ÓLEO DIESEL (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,214881.2789,203904.215,258575.4087,198188.191,183270.237,230302.039,257329.529,232519.5883,237396.975,250805.2271,211903.9922,193615.3436,2672692.025
ÓLEO DIESEL (m3),2015,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,111553.4585,99197.479,117946.1141,102738.119,98268.623,106853.05,123957.9832,144075.8038,126790.7014,134824.0776,104903.078,107462.1088,1378570.596
ÓLEO DIESEL (m3),2015,REGIÃO SUL,RIO GRANDE DO SUL,m3,289820.1267,221986.356,375832.6166,336234.154,280488.253,276042.414,266579.1067,296772.5257,305421.1736,315540.5221,294658.5316,281121.669,3540497.449
ÓLEO DIESEL (m3),2015,REGIÃO SUL,SANTA CATARINA,m3,210142.6876,175971.488,232366.8449,210641.627,197683.937,204703.318,197564.9295,212792.7029,197755.9787,198395.5914,191305.8208,192369.483,2421694.409
ÓLEO DIESEL (m3),2015,REGIÃO SUL,PARANÁ,m3,423913.1323,353761.147,476662.4539,414424.455,412250.899,441575.987,419390.3098,470308.1188,450677.2868,469039.0944,397806.3891,385578.7577,5115388.031
ÓLEO DIESEL (m3),2015,REGIÃO SUDESTE,SÃO PAULO,m3,936962.0467,820487.011,1000867.316,1031305.854,1058731.777,1094871.374,1100103.54,1143570.288,1093810.548,1173648.731,977726.783,958402.7812,12390488.05
ÓLEO DIESEL (m3),2015,REGIÃO SUDESTE,RIO DE JANEIRO,m3,257214.2434,222599.215,259227.4852,240039.12,240017.414,254582.644,259069.7421,257865.7462,256968.1236,268929.6153,244477.3489,255430.1151,3016420.813
ÓLEO DIESEL (m3),2015,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,100082.2002,86068.672,100332.7561,94698.372,95855.323,95280.622,87152.82297,86739.60975,86785.00157,93987.05952,80766.48155,87714.89099,1095463.812
ÓLEO DIESEL (m3),2015,REGIÃO SUDESTE,MINAS GERAIS,m3,565255.5427,489790.965,576701.8497,571102.981,569291.432,587950.05,621883.174,602446.9257,605979.0042,634907.0213,559360.2407,550863.3612,6935532.548
ÓLEO DIESEL (m3),2015,REGIÃO NORDESTE,BAHIA,m3,270017.7481,221019.985,274263.1754,274259.848,263719.389,265099.219,283072.2562,280874.1899,278296.5208,280407.3589,259250.4749,256934.1246,3207214.29
ÓLEO DIESEL (m3),2015,REGIÃO NORDESTE,SERGIPE,m3,32574.31966,26742.604,32422.50545,29769.215,29166.49,28189,27606.26225,27006.20748,29592.88062,32068.71446,28983.8873,30535.44834,354657.5346
ÓLEO DIESEL (m3),2015,REGIÃO NORDESTE,ALAGOAS,m3,40649.41698,33567.5,39156.48388,34699.5,29093.226,26986.5,28013.12589,28023.02476,30752.5407,36558.35085,36001.38136,39894.26183,403395.3122
ÓLEO DIESEL (m3),2015,REGIÃO NORDESTE,PERNAMBUCO,m3,162850.3107,142777.555,160987.6318,122928.156,122929.16,140262.521,127284.9367,110651.2581,115275.7519,125956.0108,126875.1327,121057.8164,1579836.241
ÓLEO DIESEL (m3),2015,REGIÃO NORDESTE,PARAÍBA,m3,44482.10557,38485.47,42075.0185,38769.21,37913.47,37878.76,39894.63725,39084.4577,40931.42886,43079.26172,40222.61079,40871.01647,483687.4469
ÓLEO DIESEL (m3),2015,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,61853.59142,58776.536,59234.10651,45314.15,47497.5,52005.05,50954.6968,40378.22856,41225.28625,46956.66178,45742.12135,47487.34255,597425.2712
ÓLEO DIESEL (m3),2015,REGIÃO NORDESTE,CEARÁ,m3,97731.70399,80959.011,88313.65611,82162.529,86313.926,89013.19,94137.73846,90540.37745,93653.36304,96312.95436,87201.12439,90312.56667,1076652.14
ÓLEO DIESEL (m3),2015,REGIÃO NORDESTE,PIAUÍ,m3,47399.33963,38879.5,44257.80085,47486.56,47582.8,48207.8,51792.58556,47194.74227,46653.0527,48667.44838,45047.03562,45666.28146,558834.9465
ÓLEO DIESEL (m3),2015,REGIÃO NORDESTE,MARANHÃO,m3,108294.2949,88908.843,103043.3662,106186.105,109230.646,115550.33,121739.8256,115719.8846,120365.8737,124420.335,111519.5184,116648.8374,1341627.86
ÓLEO DIESEL (m3),2015,REGIÃO NORTE,TOCANTINS,m3,66928.09614,61091.55,76945.68038,76587.5,71731.7,74634.678,76482.01001,74376.63438,76606.45813,84238.53822,74489.70314,73307.7695,887420.3179
ÓLEO DIESEL (m3),2015,REGIÃO NORTE,AMAPÁ,m3,41898.32266,29120.743,25997.80987,18244.467,18021.275,17577.883,21435.07194,20435.08937,18503.98243,16918.43201,12268.41138,13248.41448,253669.9021
ÓLEO DIESEL (m3),2015,REGIÃO NORTE,PARÁ,m3,189163.2261,159239.247,187004.7982,184501.882,185148.643,197719.982,210374.7813,204597.2859,209584.9526,208897.596,191820.1231,193353.3677,2321405.885
ÓLEO DIESEL (m3),2015,REGIÃO NORTE,RORAIMA,m3,11556.73921,11840.8,14075.30142,12376.5,11596.5,8255.4,7222.251082,6996.559388,13878.96317,12206.9552,8863.328231,9646.975531,128516.2732
ÓLEO DIESEL (m3),2015,REGIÃO NORTE,AMAZONAS,m3,101909.8942,81714.777,91857.43156,100076.441,83814.633,86349.15,87828.86503,110895.8718,93041.27629,101841.1924,97151.52281,99279.04376,1135760.099
ÓLEO DIESEL (m3),2015,REGIÃO NORTE,ACRE,m3,12014.36025,10052,12456.88122,11713,11712,13877,14155.33522,15060.32063,15674.73715,16071.25029,13682.71656,13991.00071,160460.602
ÓLEO DIESEL (m3),2015,REGIÃO NORTE,RONDÔNIA,m3,59946.07532,50873.8,66054.91113,63656.979,64081.05,67625.175,76770.86412,72471.86002,71552.76873,75361.40394,67155.81682,68925.62404,804476.3281
QUEROSENE DE AVIAÇÃO (m3),2015,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,48151.232,37901.764,44240.868,44915.605,46923.279,48179.245,55141.567,52220.734,48745.071,49157.615,44997.95,49168.555,569743.485
